Gene_ID,Change,Gene_Name,Gene_Biotype,Chr,Length,Exon Length,Gene_Body_Downregulated,Upstream_Promoter_Downregulated,Downstream_Promoter_Downregulated,TSS_Downregulated,Gene_Body_Nondifferential,Upstream_Promoter_Nondifferential,Downstream_Promoter_Nondifferential,TSS_Nondifferential,Gene_Body_Upregulated,Upstream_Promoter_Upregulated,Downstream_Promoter_Upregulated,TSS_Upregulated
ENSRNOG00000014341,Upregulated,Btbd10,protein_coding,1,57730,2275,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014343,Downregulated,Anln,protein_coding,8,53153,3369,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014347,Downregulated,Slc4a2,protein_coding,4,16541,4053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014350,Downregulated,Cyr61,protein_coding,2,2959,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000014352,Nondifferential,Smim12,protein_coding,5,3811,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014353,Upregulated,Sympk,protein_coding,1,28306,4031,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014354,Downregulated,Cep95,protein_coding,10,27983,2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014361,Downregulated,Edn1,protein_coding,17,6001,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014362,Nondifferential,Nudt14,protein_coding,6,7004,831,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014363,Nondifferential,Arhgef3,protein_coding,16,68478,3617,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
ENSRNOG00000014365,Downregulated,Gne,protein_coding,5,30230,2813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0
ENSRNOG00000014366,Downregulated,Shc3,protein_coding,17,120524,1968,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
ENSRNOG00000014367,Upregulated,Ephb6,protein_coding,4,15262,4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014368,Upregulated,Eif4g3,protein_coding,5,167343,5307,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,3.0,1.0,1.0
ENSRNOG00000014369,Nondifferential,Slc27a4,protein_coding,3,12922,3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014371,Downregulated,Cdh13,protein_coding,19,654679,3754,42.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0
ENSRNOG00000014375,Upregulated,Adgrb2,protein_coding,5,31218,5001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
ENSRNOG00000014380,Upregulated,LOC102555672,protein_coding,1,3283,2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014382,Downregulated,C2cd5,protein_coding,4,86042,4532,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000014387,Downregulated,Chac1,protein_coding,3,3221,1569,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014395,Downregulated,Gli3,protein_coding,17,274095,5027,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
ENSRNOG00000014398,Downregulated,Scara5,protein_coding,15,108022,3798,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014399,Upregulated,Aamp,protein_coding,9,5255,2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014405,Upregulated,Aprt,protein_coding,19,1969,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014415,Upregulated,Hsbp1,protein_coding,19,4375,1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014419,Upregulated,Brd7,protein_coding,19,28503,2205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014420,Downregulated,Rap2b,protein_coding,2,552,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014422,Nondifferential,Gtf2e2,protein_coding,16,50282,1505,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014424,Nondifferential,RGD1563354,protein_coding,3,33958,4051,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014426,Upregulated,Lox,protein_coding,18,12736,4520,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
ENSRNOG00000014429,Upregulated,Arfgap2,protein_coding,3,12012,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014434,Nondifferential,Chd1,protein_coding,1,52206,5188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000014436,Nondifferential,Mfap1a,protein_coding,3,39278,5485,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014440,Nondifferential,Josd1,protein_coding,7,13925,2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014443,Downregulated,Pde5a,protein_coding,2,140958,3397,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ENSRNOG00000014445,Downregulated,Hp1bp3,protein_coding,5,5335,2073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014448,Downregulated,Arntl,protein_coding,1,98403,2973,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
ENSRNOG00000014450,Upregulated,Shprh,protein_coding,1,72875,6996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014452,Downregulated,Zfhx3,protein_coding,19,162218,11190,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0
ENSRNOG00000014453,Downregulated,Anxa5,protein_coding,2,30670,1543,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014454,Nondifferential,Ap1m1,protein_coding,16,15470,1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014456,Nondifferential,Coq10b,protein_coding,9,19911,1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014459,Upregulated,Phax,protein_coding,18,16687,1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000014460,Downregulated,Hivep1,protein_coding,17,32595,6333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
ENSRNOG00000014461,Downregulated,Galns,protein_coding,19,33689,5785,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014462,Upregulated,Fnta,protein_coding,16,19768,1682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000014463,Nondifferential,Uri1,protein_coding,1,57698,3236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
ENSRNOG00000014465,Upregulated,Oca2,protein_coding,1,307897,2649,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014475,Upregulated,Slc31a1,protein_coding,5,26855,1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014476,Downregulated,Evl,protein_coding,6,38848,1617,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014477,Downregulated,Acvr2b,protein_coding,8,31402,1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000014478,Nondifferential,Fndc3a,protein_coding,15,147437,3513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014479,Downregulated,Cttnbp2nl,protein_coding,2,46591,4795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014480,Nondifferential,Sys1,protein_coding,3,3739,990,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014482,Nondifferential,Slf2,protein_coding,1,62466,6794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014483,Nondifferential,Ino80,protein_coding,3,78832,4677,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000014485,Downregulated,Pdcd6,protein_coding,1,15667,1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014486,Downregulated,Rfx3,protein_coding,1,250493,3502,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0
ENSRNOG00000014490,Upregulated,Bdh2,protein_coding,2,20641,1156,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000014493,Nondifferential,Golga1,protein_coding,3,44108,4487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014501,Nondifferential,Zfp638,protein_coding,4,88612,6336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014503,Upregulated,Celf4,protein_coding,18,18843,990,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000014508,Upregulated,Mgll,protein_coding,4,99578,1205,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
ENSRNOG00000014509,Downregulated,Sacs,protein_coding,15,82335,15769,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000014511,Nondifferential,Alg10,protein_coding,7,5271,2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014513,Downregulated,Exnef,protein_coding,1,71741,2741,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014515,Upregulated,Cdc14a,protein_coding,2,155695,4476,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
ENSRNOG00000014516,Nondifferential,Hs6st1,protein_coding,9,39179,3269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
ENSRNOG00000014520,Upregulated,Ing1,protein_coding,16,1847,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014521,Nondifferential,Armc8,protein_coding,8,95692,4447,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014522,Upregulated,Mlycd,protein_coding,19,15868,2055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
ENSRNOG00000014524,Downregulated,S1pr3,protein_coding,17,13233,3606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014525,Upregulated,Hspd1,protein_coding,9,10427,2227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014526,Nondifferential,Cars2,protein_coding,16,37036,1804,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014528,Downregulated,Zswim6,protein_coding,2,28109,2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
ENSRNOG00000014529,Nondifferential,Ube2q2,protein_coding,8,55341,1131,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014530,Downregulated,Nav2,protein_coding,1,364964,10465,2.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,69.0,1.0,2.0,1.0
ENSRNOG00000014531,Upregulated,Hbs1l,protein_coding,1,77050,2688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ENSRNOG00000014543,Downregulated,Tbc1d2b,protein_coding,8,69508,5706,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ENSRNOG00000014548,Upregulated,Nedd9,protein_coding,17,63041,4370,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,17.0,2.0,0.0,0.0
ENSRNOG00000014549,Downregulated,Arhgef26,protein_coding,2,129355,4502,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000014552,Nondifferential,LOC100909657,protein_coding,4,606,606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014562,Nondifferential,Hnrnpf,protein_coding,4,8329,2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000014564,Nondifferential,Yipf5,protein_coding,18,32413,1968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014565,Upregulated,Lcmt1,protein_coding,1,55994,1352,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000014568,Upregulated,Ndufb10,protein_coding,10,2162,683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014571,Downregulated,Dbndd2,protein_coding,3,2759,1163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014574,Upregulated,Entpd1,protein_coding,1,79540,4721,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014575,Nondifferential,Rtcd1,protein_coding,2,21470,1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014581,Upregulated,Trappc2l,protein_coding,19,3687,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014582,Upregulated,Mrpl18,protein_coding,1,4959,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014584,Upregulated,Odf2,protein_coding,3,44717,4134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014585,Nondifferential,Cfap53,protein_coding,18,66549,2059,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014588,Nondifferential,Dbr1,protein_coding,8,11916,2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014589,Downregulated,Arpin,protein_coding,1,9961,3818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014592,Upregulated,Zbtb46,protein_coding,3,35917,2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014595,Upregulated,Brf1,protein_coding,6,43182,2380,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014597,Downregulated,Irs1,protein_coding,9,52821,5354,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014598,Nondifferential,Abhd13,protein_coding,16,14818,5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014599,Upregulated,Dhx36,protein_coding,2,38704,5664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014602,Upregulated,Mtfmt,protein_coding,8,34206,1412,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014604,Upregulated,Sigmar1,protein_coding,5,2896,1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000014605,Upregulated,Lig4,protein_coding,16,5904,3192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014613,Upregulated,Ddah1,protein_coding,2,131584,3612,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
ENSRNOG00000014614,Upregulated,Cxxc1,protein_coding,18,5375,2625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000014615,Downregulated,Grk6,protein_coding,17,18122,5309,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014616,Upregulated,Iars,protein_coding,17,43460,5529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014617,Nondifferential,Tgoln2,protein_coding,4,7753,4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSRNOG00000014618,Downregulated,Med31,protein_coding,10,3778,1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014619,Upregulated,Dhx38,protein_coding,19,17216,4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014621,Downregulated,Rab8a,protein_coding,16,21729,1743,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014623,Nondifferential,Smurf2,protein_coding,10,44929,4527,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014624,Nondifferential,Selenok,protein_coding,16,8314,723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014625,Upregulated,Atp5d,protein_coding,7,5322,2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000014626,Nondifferential,Katnb1,protein_coding,19,19564,2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014628,Upregulated,Pomk,protein_coding,16,10355,2923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000014630,Nondifferential,Iws1,protein_coding,18,30773,2938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014633,Upregulated,Vps28,protein_coding,7,3849,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014634,Nondifferential,Gtpbp1,protein_coding,7,24450,2647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
ENSRNOG00000014635,Upregulated,Clta,protein_coding,5,18043,1171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000014637,Nondifferential,Atxn10,protein_coding,7,123340,1838,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0
ENSRNOG00000014642,Nondifferential,Morn1,protein_coding,5,58351,2072,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000014645,Nondifferential,Aldh7a1,protein_coding,18,32261,1894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014647,Downregulated,Cbfb,protein_coding,19,43562,2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014650,Upregulated,Sema4g,protein_coding,1,11487,4326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014654,Nondifferential,LOC691807,protein_coding,2,1760,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014658,Upregulated,Zfp423,protein_coding,19,258967,4668,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
ENSRNOG00000014659,Nondifferential,Ebpl,protein_coding,15,23400,1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENSRNOG00000014660,Upregulated,Usp53,protein_coding,2,61585,6108,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014664,Downregulated,RGD1559904,protein_coding,5,77555,5737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014665,Nondifferential,Dhdds,protein_coding,5,28094,3524,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014666,Upregulated,Tfeb,protein_coding,9,6775,2358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000014668,Nondifferential,RGD621098,protein_coding,19,27869,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014670,Upregulated,Zmynd11,protein_coding,17,53540,4027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
ENSRNOG00000014673,Nondifferential,Eri2,protein_coding,1,9747,3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014674,Nondifferential,Exosc9,protein_coding,2,10903,1623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014675,Nondifferential,Pi4k2a,protein_coding,1,24916,1598,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014686,Downregulated,Kcnd3,protein_coding,2,216953,6818,8.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000014689,Downregulated,Zbtb4,protein_coding,10,4148,3228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000014690,Nondifferential,Pigt,protein_coding,3,9381,2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014691,Upregulated,Ric3,protein_coding,1,51466,3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014692,Upregulated,Mogat1,protein_coding,9,13115,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014693,Downregulated,Btbd6,protein_coding,6,2453,2126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000014700,Downregulated,Ttc36,protein_coding,8,3608,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014712,Nondifferential,Zfp39,protein_coding,10,23391,4102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014713,Downregulated,Csgalnact2,protein_coding,4,31201,3636,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014718,Upregulated,Acsl3,protein_coding,9,23969,2772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ENSRNOG00000014719,Nondifferential,Snx19,protein_coding,8,36439,5509,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000014720,Downregulated,Srbd1,protein_coding,6,192298,3414,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
ENSRNOG00000014721,Downregulated,Ahrr,protein_coding,1,95033,4694,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000014722,Downregulated,Raph1,protein_coding,9,48033,3798,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000014727,Upregulated,Fahd1,protein_coding,10,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014739,Downregulated,Wfdc2,protein_coding,3,5699,731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014742,Upregulated,Ankrd13b,protein_coding,10,16274,2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000014743,Upregulated,Hagh,protein_coding,10,14361,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000014744,Upregulated,Pacs2,protein_coding,6,63206,3520,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
ENSRNOG00000014745,Nondifferential,Pdha1l1,protein_coding,16,2123,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000014746,Downregulated,Dzip1l,protein_coding,8,40304,3829,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000014750,Downregulated,Fam208a,protein_coding,16,54083,4855,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
